,name,lat,lon,price_level,rating,user_ratings_total,amenity,amenity_label,bar,bistro,cafe,fast_food,ice_cream,juice_bar,pub,restaurant,is_chain,chain_label,chain_False,chain_True
171,pizza pizza,49.2124536,-122.919196,1.0,4.1,210,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
172,the chopped leaf,49.212557,-122.9192842,2.0,4.0,153,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
173,waves coffee,49.21311420000001,-122.9200555,0.0,4.1,233,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
174,subway,49.21228770000001,-122.9190262,1.0,3.1,75,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
175,starbucks,49.2286146,-122.8930237,2.0,4.2,329,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
176,starbucks,49.224678,-122.8921014,2.0,4.1,152,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
177,starbucks,49.1722688,-123.13610690000002,2.0,4.0,364,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
178,boston pizza,49.1711386,-123.1360519,2.0,3.6,1047,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
179,blenz coffee,49.1712706,-123.1358928,1.0,4.0,166,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
180,white spot,49.1717889,-123.13592340000002,2.0,3.7,1032,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
181,subway,49.1775615,-123.1222328,1.0,3.6,33,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
182,nando's,49.1784334,-123.121667,2.0,4.1,736,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
183,freshslice,49.1784718,-123.121091,1.0,4.1,248,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
184,fatburger,49.1783944,-123.12109540000002,2.0,4.1,377,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
185,burger king,49.1781724,-123.1211081,1.0,3.0,183,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
186,starbucks,49.1776145,-123.1211398,2.0,4.3,167,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
187,deer garden signatures,49.1872412,-123.1316835,1.0,3.9,467,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
188,pho 99 vietnamese noodle house,49.1784635,-123.1274605,1.0,3.9,231,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
189,a&w,49.1917192,-123.1118564,1.0,3.9,410,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
190,creme de la crumb,49.1868558,-123.1067341,0.0,4.5,50,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
191,dinesty dumpling house,49.172236,-123.1358351,2.0,3.9,327,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
192,domino's,49.1838653,-123.0929638,1.0,3.7,145,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
193,panago pizza,49.1829116,-123.0921256,2.0,2.8,30,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
194,subway,49.1838703,-123.0933981,1.0,3.5,80,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
195,mcdonald's,49.1774976,-123.1201449,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
196,yifang taiwan fruit tea,49.187643,-123.1303973,1.0,4.0,231,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
197,deer garden signatures,49.1780886,-123.12745420000002,1.0,4.0,699,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
198,tim hortons,49.17576029999999,-123.1425081,1.0,3.8,672,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
199,quiznos,49.1917185,-123.1098172,1.0,3.7,106,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
200,coco fresh tea & juice,49.184947,-123.1291144,1.0,3.9,152,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
201,bubble world,49.1872388,-123.1301642,1.0,3.6,278,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
202,denny's,49.1881812,-123.1116797,2.0,3.4,1152,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
203,moxie's grill & bar,49.1911367,-123.1142145,2.0,3.9,962,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
204,kung fu noodle,49.1814107,-123.1341625,1.0,3.5,320,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
205,sharetea,49.1874924,-123.1314015,1.0,3.7,118,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
206,canadian 2 for 1 pizza,49.1785178,-123.1284944,2.0,3.8,80,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
207,subway,49.1700001,-123.1377348,1.0,3.6,99,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
208,chatime,49.1789598,-123.131312,1.0,4.0,492,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
209,earl's,49.1763527,-123.1318255,2.0,3.9,1094,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
210,starbucks,49.1912604,-123.1294094,2.0,4.0,620,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
211,burger king,49.1912497,-123.1286598,1.0,3.0,746,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
212,nando's,49.1327053,-123.09918590000002,2.0,4.2,359,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
213,boston pizza,49.1330103,-123.0955358,2.0,3.6,693,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
214,subway,49.1401463,-123.1378853,1.0,3.9,85,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
215,kfc,49.1398614,-123.137394,1.0,3.1,190,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
216,mcdonald's,49.1330851,-123.0940869,1.0,3.3,998,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
217,burger king,49.1329977,-123.0973124,1.0,3.4,527,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
218,browns social house,49.1330328,-123.09646709999998,2.0,3.8,574,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
219,starbucks,49.13252429999999,-123.0924899,2.0,4.1,494,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
220,quiznos,49.1321157,-123.09475659999998,1.0,3.5,52,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
221,taco del mar,49.1322997,-123.09149340000002,1.0,3.4,148,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
222,marble slab creamery,49.1326321,-123.0931064,2.0,4.1,185,ice_cream,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True,1,0.0,1.0
223,the chopped leaf,49.133034,-123.0934313,2.0,4.0,210,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
224,cora breakfast and lunch,49.1320952,-123.0991925,2.0,4.1,817,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
225,bubble waffle cafe,49.1330239,-123.0963394,1.0,3.9,206,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
226,freshii,49.1326485,-123.0915094,2.0,3.7,19,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
227,freshslice pizza,49.1326408,-123.0911561,1.0,4.5,197,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
228,starbucks,49.1390281,-123.1383973,2.0,4.1,152,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
229,freshslice pizza,49.1400974,-123.1383267,1.0,4.0,125,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
230,booster juice,49.1321141,-123.0946175,2.0,4.3,43,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
231,five guys,49.1321211,-123.0952282,0.0,4.3,79,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
232,tim hortons,49.13296010000001,-123.0981949,1.0,3.7,797,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
233,mcdonald's,49.2347493,-123.1547249,1.0,3.2,1380,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
234,a&w,49.2267483,-123.128868,1.0,4.0,352,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
235,tim hortons,49.23475120000001,-123.1582643,1.0,3.7,301,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
236,subway,49.2352507,-123.1557393,1.0,4.0,76,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
237,white spot,49.2376572,-123.1556393,2.0,3.8,567,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
238,caffè artigiano,49.2344956,-123.1573182,2.0,4.1,146,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
239,starbucks,49.2344778,-123.1605904,2.0,4.0,192,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
240,starbucks,49.2347245,-123.157554,2.0,4.0,256,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
241,subway,49.226921,-123.1288066,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
242,chatime,49.2310932,-123.155862,1.0,4.1,245,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
243,pizza hut (takeout),49.1486188,-123.1358921,2.0,3.3,73,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
244,mcdonald's,49.1616399,-123.1358929,1.0,3.8,1484,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
245,a&w,49.1540431,-123.1249608,1.0,4.0,518,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
246,church's chicken,49.1552993,-123.123732,1.0,3.7,803,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
247,ihop,49.1644702,-123.1361623,2.0,4.0,918,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
248,gong cha,49.1693511,-123.136217,1.0,4.1,285,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
249,freshslice pizza,49.1687064,-123.1355348,1.0,4.0,133,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
250,subway,49.1551644,-123.1238125,1.0,3.8,74,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
251,blenz coffee,49.1551351,-123.1243923,1.0,4.0,230,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
252,little caesars,49.1544601,-123.1247497,1.0,3.7,183,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
253,chatime,49.1541422,-123.1240463,1.0,4.0,492,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
254,dairy queen,49.1487386,-123.1358977,1.0,4.1,406,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
255,tian shi fu restaurant/sharetea,49.1691429,-123.1367963,0.0,3.6,245,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
256,triple o's,49.091207,-122.9564485,0.0,3.8,169,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
257,quiznos,49.136502899999996,-123.0259053,1.0,3.9,105,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
258,subway,49.1445089,-123.0035868,1.0,3.1,52,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
259,subway,49.1330626,-123.0233446,1.0,3.7,130,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
260,tim hortons,49.0919518,-122.9576502,1.0,3.7,355,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
261,starbucks,49.0904049,-123.0780785,2.0,4.1,249,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
262,subway,49.090412,-123.0782287,1.0,3.5,82,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
263,panago pizza,49.0905831,-123.0857057,2.0,3.8,47,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
264,little caesars,49.0894108,-123.0802013,,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
265,freshslice pizza,49.0905017,-123.0803528,1.0,4.0,98,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
266,fatburger,49.09046110000001,-123.0788978,2.0,4.2,296,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
267,ricky's,49.0904674,-123.0790855,2.0,3.5,162,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
268,tim hortons,49.08992620000001,-123.04479840000002,1.0,3.3,95,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
269,quiznos,49.0892837,-123.0800697,1.0,3.4,57,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
270,booster juice,49.0896812,-123.0804882,2.0,4.1,21,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
271,chopped leaf,49.0906097,-123.0802207,2.0,3.7,94,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
272,dairy queen,49.0899906,-123.080656,1.0,4.3,155,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
273,domino's pizza,49.0899836,-123.0829956,1.0,4.1,15,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
274,pizza hut,49.09087879999999,-123.0833668,2.0,3.1,56,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
275,Quiznos,49.0891536,-123.0799312,1.0,3.4,57,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
276,peaceful restaurant,49.2665754,-123.103744,0.0,3.9,528,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
277,freshslice pizza,49.2630367,-123.10130420000002,1.0,4.0,240,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
278,cactus club cafe,49.2634241,-123.1173128,2.0,4.2,1311,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
279,bean around the world,49.26243820000001,-123.1007191,1.0,4.3,191,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
280,kfc,49.262628,-123.0874661,1.0,3.4,393,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
281,subway,49.2628323,-123.1032243,1.0,3.3,60,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
282,starbucks,49.2693966,-123.1029581,0.0,0.0,0,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
283,nuba,49.2681235,-123.1017035,0.0,4.3,607,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
284,freshii,49.2627174,-123.1000189,2.0,4.4,31,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
285,starbucks,49.2627235,-123.1001878,0.0,4.1,211,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
286,tim hortons,49.2627882,-123.1012573,1.0,3.7,915,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
287,subway,49.259913,-123.1013173,1.0,3.1,46,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
288,joe's grill,49.257968,-123.1009558,0.0,4.3,362,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
289,domino's,49.2626605,-123.091518,1.0,3.9,13,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
290,pizza pizza,49.2629671,-123.09882179999998,0.0,4.1,42,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
291,subway,49.2626769,-123.0904448,1.0,3.6,101,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
292,starbucks,49.258523,-123.1008804,2.0,4.2,775,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
293,dairy queen,49.2594216,-123.1008786,1.0,4.1,242,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
294,jj bean,49.2582579,-123.1008816,2.0,4.3,667,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
295,pho 99,49.2779185,-122.912361,0.0,4.0,42,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
296,starbucks,49.278119,-122.9122848,2.0,3.4,27,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
297,subway,49.2584009,-122.9555106,1.0,4.0,195,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
298,smoke's poutinerie,49.2789629,-122.9155195,0.0,3.0,16,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
299,starbucks,49.2796237,-122.9210213,2.0,3.8,122,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
300,tim hortons,49.27992929999999,-122.92120520000002,1.0,3.6,284,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
301,the chopped leaf,49.278102,-122.9099445,2.0,4.0,56,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
302,togo sushi,49.2781344,-122.9101527,0.0,4.1,42,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
303,uncle fatih's,49.2781506,-122.9102568,1.0,4.2,240,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
304,donair town,49.27784060000001,-122.9118791,1.0,3.7,96,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
305,triple o white spot,49.2792808,-122.9172945,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
306,subway,49.2780845,-122.9120717,1.0,3.1,63,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
307,quesada,49.2777723,-122.9114568,0.0,4.0,1,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
308,pizza hut,49.27785770000001,-122.9119847,2.0,3.9,116,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
309,mac's + subway,49.25371129999999,-122.9184977,,3.3,28,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
310,tim hortons,49.278021,-122.90942379999998,1.0,3.0,184,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
311,a&w,49.278183,-122.91046509999998,1.0,3.8,205,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
312,panago pizza,49.2725297,-123.0562043,2.0,3.4,53,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
313,donair town,49.2717708,-123.0697537,1.0,4.6,197,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
314,jj bean,49.28468970000001,-123.0652949,2.0,4.6,311,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
315,pallet coffee roasters,49.28173320000001,-123.0638566,0.0,4.5,172,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
316,mcdonald's,49.285126,-123.06400359999998,1.0,3.2,490,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
317,church's chicken,49.28098410000001,-123.0574196,1.0,3.8,734,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
318,starbucks,49.2811335,-123.073946,2.0,3.9,213,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
319,pizza garden,49.2750854,-123.0693141,1.0,4.3,362,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
320,subway,49.2808213,-123.0457204,1.0,3.7,89,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
321,starbucks,49.281246,-123.046993,2.0,3.9,573,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
322,starbucks,49.2812597,-123.0536749,2.0,3.9,570,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
323,freshslice,49.2812597,-123.05372450000002,1.0,4.3,135,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
324,tim hortons,49.2812759,-123.04649170000002,1.0,3.7,95,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
325,mcdonald's,49.2808356,-123.0305122,1.0,3.4,1489,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
326,chatime,49.2809895,-123.0488387,1.0,3.9,363,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
327,waves coffee,49.2821554,-123.0998393,1.0,3.6,147,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
328,tim hortons,49.2731066,-123.1007271,1.0,3.2,50,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
329,starbucks,49.2796195,-123.0999337,2.0,4.0,155,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
330,starbucks,49.27293770000001,-123.0997917,2.0,4.0,155,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
331,a&w,49.2739585,-123.0980509,1.0,3.9,154,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
332,white spot triple o's,49.2730825,-123.1039764,0.0,3.1,76,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
333,a&w,49.2730334,-123.1003915,0.0,0.0,0,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
334,pacific poke,49.2790657,-123.0999382,2.0,4.4,473,restaurant,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True,1,0.0,1.0
335,subway,49.2716748,-123.0947341,1.0,3.0,42,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
336,taco del mar,49.2717323,-123.0948814,1.0,3.3,87,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
337,waves,49.28050860000001,-123.0999462,2.0,3.5,108,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
338,starbucks,49.2709784,-123.087674,2.0,4.0,243,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
339,tim hortons,49.2721608,-123.0977203,1.0,3.7,915,cafe,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
340,subway,49.2747568,-123.1002559,1.0,3.3,141,fast_food,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,True,1,0.0,1.0
